_id,ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
2729,Lazeez Tours&Travel,Kathmandu,Private,2071
2730,Om Tarkeshwar Suppliers Pvt.Ltd,Kathmandu,Private,2071
2731,Green Nature Bio-Engineering Consultancy,Kathmandu,Private,2071
2732,Thakani Krishi Anusandhan Tatha Jagga Vikas Company,Kathmandu,Private,2071
2733,Urban Studio Pvt. Ltd.,Kathmandu,Private,2071
2734,Mips Service,Kathmandu,Private,2071
2735,Frequent Print & Suppliers,Kathmandu,Private,2071
2736,Acme Technical Foundation,Kathmandu,Private,2071
2737,Raintree Tours and Travel,Kathmandu,Private,2071
2738,Panchadashanam Juna Akhada Nepal,Kathmandu,Non-Profit Distributing,2071
2739,Explore Nepal Book & Map Shop,Kathmandu,Private,2071
2740,Hamro Montessori & Day Care House,Kathmandu,Private,2071
2741,Om Surgical Concern,Kathmandu,Private,2071
2742,Banarash Travels And Tours,Kathmandu,Private,2071
2743,Archraphix,Kathmandu,Private,2071
2744,Edu World International,Kathmandu,Private,2071
2745,Leon School of Education Pvt. Ltd.,Kathmandu,Private,2071
2746,Susamana Krishi Farm,Kathmandu,Private,2071
2747,Nirmal Films,Kathmandu,Private,2071
2748,kali Gandaki krishi kendra,Kathmandu,Private,2071
2749,Center For Medical Simulation,Kathmandu,Private,2071
2750,Taal Barahi Tours and Travels Pvt. Ltd.,Kathmandu,Private,2071
2751,Mitra Technology,Kathmandu,Private,2071
2752,Kleenex Laundry & Dryclean Pvt.Ltd.,Kathmandu,Private,2071
2753,Dikshant Education Consultancy,Kathmandu,Private,2071
2754,Sarrops,Kathmandu,Private,2071
2755,Online Himalaya,Kathmandu,Private,2071
2756,Kasthamandap Transport,Kathmandu,Private,2071
2757,J.R. Ridhi Trade Link,Kathmandu,Private,2071
2758,Cozy Cafe And Restaurant,Kathmandu,Private,2071
2759,Shubha Laxmi Agriculture Industries,Kathmandu,Private,2071
2760,Pudasaini Trade Link,Kathmandu,Private,2071
2761,Excelsior Multipurpose Consultancy Pvt. Ltd.,Kathmandu,Private,2071
2762,Pro Asia Travels,Kathmandu,Private,2071
2763,Sarbottam Boys Hostel,Kathmandu,Private,2071
2764,P. S. M. Global Consultants,Kathmandu,Private,2071
2765,Logic Click,Kathmandu,Private,2071
2766,Green Parbat Ayurved,Kathmandu,Private,2071
2767,Sambodhan Digital Music,Kathmandu,Private,2071
2768,Feedback Travels & Tours,Kathmandu,Private,2071
2769,Korean Airlines Co. Ltd.,Kathmandu,Foreign,2071
2770,Diamond Enrgy Solution,Kathmandu,Private,2071
2771,Subidha Dot Com,Kathmandu,Private,2071
2772,Aanbookhaireni Samaj Kathmandu,Kathmandu,Non-Profit Distributing,2071
2773,Yatra Trading House,Kathmandu,Private,2071
2774,P.R. Surgical House,Kathmandu,Private,2071
2775,Asthashakti Trading & Construction Company,Kathmandu,Private,2071
2776,Mirda International,Kathmandu,Private,2071
2777,Fortuna Trade Concern,Kathmandu,Private,2071
2778,Mata Panchakanya Music,Kathmandu,Private,2071
2779,Bishwam Trading Corporation,Kathmandu,Private,2071
2780,Sagarmatha Polyclinic Pvt.Ltd,Kathmandu,Private,2071
2781,Inspired Tribe Ayurbeda restro Bar,Kathmandu,Private,2071
2782,Fab City Consultant,Kathmandu,Private,2071
2783,Anchor Tours and Travels,Kathmandu,Private,2071
2784,Eclecatia,Kathmandu,Private,2071
2785,International School Of Travel And Learning,Kathmandu,Private,2071
2786,Boys Bhumi International,Kathmandu,Private,2071
2787,P. S. Oscar Event And Entertainment,Kathmandu,Private,2071
2788,North Lake Travel And Tours,Kathmandu,Private,2071
2789,KTM HR Solutions,Kathmandu,Private,2071
2790,Logica Technologies,Kathmandu,Private,2071
2791,Jagaran Media,Kathmandu,Private,2071
2792,Reliance Infotech,Kathmandu,Private,2071
2793,Speed Publication,Kathmandu,Private,2071
2794,Shuva  Bhihani  International Consultancy,Kathmandu,Private,2071
2795,Charkha Pashmina Industries,Kathmandu,Private,2071
2796,Suryabanshi Harbal Udhyog,Kathmandu,Private,2071
2797,Sairan International,Kathmandu,Private,2071
2798,Raj kishor Sekuwa And Tass Corner,Kathmandu,Private,2071
2799,Shantas Films,Kathmandu,Private,2071
2800,Diagno Path Lab,Kathmandu,Private,2071
2801,Hotel Trekkers Home,Kathmandu,Private,2071
2802,Dreamers Adventure,Kathmandu,Private,2071
2803,Nawa Durga Sunchandi Pasal,Kathmandu,Private,2071
2804,Global Resources,Kathmandu,Private,2071
2805,Green Apple Incorporation,Kathmandu,Private,2071
2806,Sacred Garden International Hotel,Kathmandu,Private,2071
2807,Valley Treks And Expedition,Kathmandu,Private,2071
2808,Life's Good Tours & Treks,Kathmandu,Private,2071
2809,Rajshreee Group,Kathmandu,Private,2071
2810,U.B.R.  Holdings,Kathmandu,Private,2071
2811,Yi Hao Language Center,Kathmandu,Private,2071
2812,Life Tours And Travel,Kathmandu,Private,2071
2813,Incredible Concept,Kathmandu,Private,2071
2814,The Rising Skill Solution,Kathmandu,Private,2071
2815,Padmokeshar Outsourcing,Kathmandu,Private,2071
2816,Statue & Singing Bowl House Pvt. Ltd.,Kathmandu,Private,2071
2817,Hotel Prayer Flag,Kathmandu,Private,2071
2818,Jigyasa Unlimited,Kathmandu,Private,2071
2819,P.R. Vechicle Service,Kathmandu,Private,2071
2820,Fewatal Media Network Pvt.Ltd.,Kathmandu,Private,2071
2821,Amazon  Investment,Kathmandu,Private,2071
2822,Agni Hospitality Supplies,Kathmandu,Private,2071
2823,H P L Group Inc.,Kathmandu,Private,2071
2824,Pathshala Orientation,Kathmandu,Private,2071
2825,Devbhumi International,Kathmandu,Private,2071
2826,Earth Vision Technical Institute,Kathmandu,Private,2071
2827,Balami Poultry Farm,Kathmandu,Private,2071
2828,Global Path Finder,Kathmandu,Private,2071
2829,Khaptad Baba Nirman Sewa,Kathmandu,Private,2071
2830,Himalayan Inbound Treks And Expidition,Kathmandu,Private,2071
2831,Xcel Consulting,Kathmandu,Private,2071
2832,Edifice Engineering Consultancy Service,Kathmandu,Private,2071
2833,Plan B. Entertainment,Kathmandu,Private,2071
2834,Triangulum Engineering Consultancy,Kathmandu,Private,2071
2835,Convenient Travel International,Kathmandu,Private,2071
2836,Pikey Everest View Trekking and Expedition,Kathmandu,Private,2071
2837,Bala Publication,Kathmandu,Private,2071
2838,Kapan Village Resort,Kathmandu,Private,2071
2839,KTM Facility Management Services,Kathmandu,Private,2071
2840,Aditya A. N. S. Industries,Kathmandu,Private,2071
2841,Manjil Design Studio,Kathmandu,Private,2071
2842,KTM Training and Consultancy,Kathmandu,Private,2071
2843,Bright Future Guide Educational,Kathmandu,Private,2071
2844,Pokhara Deurali Sub Money Service,Kathmandu,Private,2071
2845,Skylord Travels & Tours (P.) Ltd.,Kathmandu,Private,2071
2846,Prince Cargo Pvt. Ltd.,Kathmandu,Private,2071
2847,K.R.R.Construction & Suppliers Pvt. Ltd.,Kathmandu,Private,2071
2848,Kathmandu Neuro Pharmacy,Kathmandu,Private,2071
2849,Sekim Tech,Kathmandu,Private,2071
2850,One Stop Service Center,Kathmandu,Private,2071
2851,E paryatan Media Pvt.Ltd,Kathmandu,Private,2071
2852,S.S.Gramin Krishi Sewa,Kathmandu,Private,2071
2853,ENepalikhabar Media,Kathmandu,Private,2071
2854,Goyal  Impex,Kathmandu,Private,2071
2855,Dynamic Medi,Kathmandu,Private,2071
2856,Udaya Group,Kathmandu,Private,2071
2857,Suresh Auto Workshop,Kathmandu,Private,2071
2858,Jiu Ding Yuan Bin Guan Hotel,Kathmandu,Private,2071
2859,Sunarwati Traders,Kathmandu,Private,2071
2860,gorakshya Hydropower,Kathmandu,Private,2071
2861,Evolving Technology,Kathmandu,Private,2071
2862,Boudha Food Court,Kathmandu,Private,2071
2863,Cobweb Overseas & Consultancy,Kathmandu,Private,2071
2864,Adhika Consultancy,Kathmandu,Private,2071
2865,Lotus Power,Kathmandu,Private,2071
2866,Menuka Construction Pvt.Ltd.,Kathmandu,Private,2071
2867,Hotel Rani Mahal,Kathmandu,Private,2071
2868,Force Education Academy,Kathmandu,Private,2071
2869,Insha Cold Store,Kathmandu,Private,2071
2870,AtithiMedia,Kathmandu,Private,2071
2871,Beni Manipur Crusher Udyog Pvt.Ltd.,Kathmandu,Private,2071
2872,G.P. Builders,Kathmandu,Private,2071
2873,Namastech Interactive,Kathmandu,Private,2071
2874,Shimran Medical Center,Kathmandu,Private,2071
2875,Gaunlay Tech,Kathmandu,Private,2071
2876,Everest Tea House,Kathmandu,Private,2071
2877,A.B.S. Freight Pvt. Ltd.,Kathmandu,Private,2071
2878,Binex Solutions,Kathmandu,Private,2071
2879,Gold Bank,Kathmandu,Private,2071
2880,A Plus International,Kathmandu,Private,2071
2881,Royal Bambusa Handicraft Traders,Kathmandu,Private,2071
2882,SAARC INTERNATIONAL TRADING,Kathmandu,Private,2071
2883,Kathmandu My Choice Resturant And Bar,Kathmandu,Private,2071
2884,Sagarmatha Films,Kathmandu,Private,2071
2885,Riyaridu Housing,Kathmandu,Private,2071
2886,Akama Hotel Pvt. Ltd.,Kathmandu,Private,2071
2887,Sneha Movie Makers,Kathmandu,Private,2071
2888,Matatirtha Agro Farm,Kathmandu,Private,2071
2889,Khetipati  Sansar,Kathmandu,Private,2071
2890,New Sankata Traders,Kathmandu,Private,2071
2891,G.R.S. Consults,Kathmandu,Private,2071
2892,Machhapuchhre Priya Priti Traders,Kathmandu,Private,2071
2893,Radio Digital Network,Kathmandu,Private,2071
2894,Prayas Educational Consultancy,Kathmandu,Private,2071
2895,Grandi Travels and Tours,Kathmandu,Private,2071
2896,Amicable Health & Home Care,Kathmandu,Private,2071
2897,Porpa Ajima Servicing Center,Kathmandu,Private,2071
2898,Mukul Auto Enterprises,Kathmandu,Private,2071
2899,Himalayan Health Resort,Kathmandu,Private,2071
2900,Mad Day Vision Entertainment,Kathmandu,Private,2071
2901,Hotel Sewantika,Kathmandu,Private,2071
2902,Rajbhai And Suppliers,Kathmandu,Private,2071
2903,Kantipur Seed,Kathmandu,Private,2071
2904,Kohnichiwa Nippon International Educational Consultancy,Kathmandu,Private,2071
2905,Nepadristi,Kathmandu,Private,2071
2906,Dirghaman & Ganeshman Chitrakar Art Foundation,Kathmandu,Non-Profit Distributing,2071
2907,Core Management Trading,Kathmandu,Private,2071
2908,Suchhen Trade and Services,Kathmandu,Private,2071
2909,R.T.S.S.K. Enterprises Company,Kathmandu,Private,2071
2910,Global Industrial & Trade Leading,Kathmandu,Private,2071
2911,Nepal Food Traders,Kathmandu,Private,2071
2912,Asian Liquors,Kathmandu,Private,2071
2913,Khusi Traders,Kathmandu,Private,2071
2914,Femina Fashion,Kathmandu,Private,2071
2915,Shurabhyai Engineering Consultancy Pvt. Ltd.,Kathmandu,Private,2071
2916,Dolma Krishi Farm,Kathmandu,Private,2071
2917,Frist Step  Distributors,Kathmandu,Private,2071
2918,Dhorpatan Culture Films,Kathmandu,Private,2071
2919,S.M.S. Suppliers,Kathmandu,Private,2071
2920,Chhantyal Music Creation,Kathmandu,Private,2071
2921,Akshat Departmental Store,Kathmandu,Private,2071
2922,Farming Flavor,Kathmandu,Private,2071
2923,Education Hut,Kathmandu,Private,2071
2924,New Corner Restaurent And Bar,Kathmandu,Private,2071
2925,Coding Himalaya,Kathmandu,Private,2071
2926,Gandaki Village Trekking and Travel,Kathmandu,Private,2071
2927,Asia Scientific Nepal,Kathmandu,Private,2071
2928,Hype Creation Nepal,Kathmandu,Private,2071
2929,Binidi Organic House,Kathmandu,Private,2071
2930,Adhunik Farm House and Research Center Pvt. Ltd.,Kathmandu,Private,2071
2931,Spark Advertising,Kathmandu,Private,2071
2932,Grow Green Agro,Kathmandu,Private,2071
2933,Supreme College Kathmandu,Kathmandu,Private,2071
2934,Gadi Bhagawoti Export Import pvt.Ltd.,Kathmandu,Private,2071
2935,Trilogy Digital Media Pvt. Ltd.,Kathmandu,Private,2071
2936,Flourish Travel and Tours Pvt. Ltd.,Kathmandu,Private,2071
2937,Sushank Suppliers Pvt. Ltd.,Kathmandu,Private,2071
2938,Alliance International Tours And Travels,Kathmandu,Private,2071
2939,Sherawoling Vehicle Enterprises,Kathmandu,Private,2071
2940,Santosh Driving Center,Kathmandu,Private,2071
2941,Sunlight Vehicles,Kathmandu,Private,2071
2942,Hotel View Nepal Kathmandu Pvt. Ltd.,Kathmandu,Private,2071
2943,Kox Med & Lab Nepal Business,Kathmandu,Private,2071
2944,Bhumethan Hydropower Company,Kathmandu,Private,2071
2945,Kritik International Education Center,Kathmandu,Private,2071
2946,Red Coral Travels And Tours,Kathmandu,Private,2071
2947,Green World Education Consultancy,Kathmandu,Private,2071
2948,Joy Publications,Kathmandu,Private,2071
2949,Rimghim Dovhan Rodhi Club,Kathmandu,Private,2071
2950,Design Maze,Kathmandu,Private,2071
2951,Mom's Product Pvt. Ltd.,Kathmandu,Private,2071
2952,Super Creation & Investment,Kathmandu,Private,2071
2953,Lovely All Nepal Travel & Tours,Kathmandu,Private,2071
2954,Himalayan Dream Team Treks & Tours Pvt.Ltd,Kathmandu,Private,2071
2955,Bajaabar Newari Restaurant,Kathmandu,Private,2071
2956,A One Innovative Energy Net,Kathmandu,Private,2071
2957,Annapurna Surgichem,Kathmandu,Private,2071
2958,Stuti Creation,Kathmandu,Private,2071
2959,Alpha Safety Security Consultancy And Skills Training Centre,Kathmandu,Private,2071
2960,Aone Media House,Kathmandu,Private,2071
2961,Sungava Hardware,Kathmandu,Private,2071
2962,Access International Academy Kathmandu,Kathmandu,Private,2071
2963,P.B. Kripa Car Wash Center,Kathmandu,Private,2071
2964,Nirjala Fashion,Kathmandu,Private,2071
2965,SunFarmer Nepal,Kathmandu,Private,2071
2966,Skycreation,Kathmandu,Private,2071
2967,Red Panda Bag Udhyog,Kathmandu,Private,2071
2968,Maa Sundari Mai Construction,Kathmandu,Private,2071
2969,Red Orange Investment,Kathmandu,Private,2071
2970,White Rose Education Network,Kathmandu,Private,2071
2971,Transworld  Trade,Kathmandu,Private,2071
2972,V.Y. Canis Electricals and Construction,Kathmandu,Private,2071
2973,Coastline Construction,Kathmandu,Private,2071
2974,Dayal International Trade Link,Kathmandu,Private,2071
2975,Sarokar Foundation,Kathmandu,Non-Profit Distributing,2071
2976,Facebook Yatayat,Kathmandu,Private,2071
2977,Gorkha Manakamana Metal industries,Kathmandu,Private,2071
2978,Grand Emperor,Kathmandu,Private,2071
2979,Mandap Books,Kathmandu,Private,2071
2980,Hotel Luck Pvt.Ltd,Kathmandu,Private,2071
2981,Sano Sansar Youth Hostel,Kathmandu,Private,2071
2982,Samyukta Roda Dhunga Company,Kathmandu,Private,2071
2983,Golden Publication Network,Kathmandu,Private,2071
2984,I. Stem Lab,Kathmandu,Private,2071
2985,Alankar Digital Recording Studio & Research Centre,Kathmandu,Private,2071
2986,Lucky Seven Dance and Bar,Kathmandu,Private,2071
2987,Ascent Consultancy Services,Kathmandu,Private,2071
2988,Raksha & Sadiksha Trade Link,Kathmandu,Private,2071
2989,Telematics Tech,Kathmandu,Private,2071
2990,Chitwan Fish & Agriculture Farm,Kathmandu,Private,2071
2991,Api Conservancy,Kathmandu,Private,2071
2992,Sanglo Baluwa Khani Udhyog,Kathmandu,Private,2071
2993,Solwang,Kathmandu,Private,2071
2994,R.& R. Export Import & Trading,Kathmandu,Private,2071
2995,Surgical Solutions,Kathmandu,Private,2071
2996,Siddhi Vinayak Industries,Kathmandu,Private,2071
2997,Research Gram Nepal,Kathmandu,Private,2071
2998,Surya Janasewa Polyclinic,Kathmandu,Private,2071
2999,Star Quality Guest House,Kathmandu,Private,2071
3000,Free Zone Holding Company,Kathmandu,Private,2071
3001,Jorpati cable net,Kathmandu,Private,2071
3002,Ancient Echo Treks Nepal,Kathmandu,Private,2071
3003,Rasuwagadhi Multi Business,Kathmandu,Private,2071
3004,Himalayan Fertilizer,Kathmandu,Private,2071
3005,Waste To Energy Company,Kathmandu,Private,2071
3006,Himalayan Handycraft Export And Import,Kathmandu,Private,2071
3007,Chhetrapati Computer Training Center,Kathmandu,Private,2071
3008,Access Cargo,Kathmandu,Private,2071
3009,Institute of Public Policy And Action Research,Kathmandu,Non-Profit Distributing,2071
3010,Bishwo Dental Hospital,Kathmandu,Private,2071
3011,Manaslu Handicraft,Kathmandu,Private,2071
3012,Brandroot,Kathmandu,Private,2071
3013,Crown Himalaya Treks,Kathmandu,Private,2071
3014,Time Office Automation,Kathmandu,Private,2071
3015,Goreto Consultants,Kathmandu,Private,2071
3016,Shang Dong Hotel,Kathmandu,Private,2071
3017,Power King Battery Suppliers,Kathmandu,Private,2071
3018,Global Touch Information Technology Nepal,Kathmandu,Private,2071
3019,Khemtara Kaligandaki Guest House & Gelato Cafe,Kathmandu,Private,2071
3020,National Merchant Banker Ltd.,Kathmandu,Public,2071
3021,Happy Kids Montessory Home,Kathmandu,Private,2071
3022,Deutsch Home,Kathmandu,Private,2071
3023,Nirmal Nirman Sewa,Kathmandu,Private,2071
3024,Gorkha Kali  Nirman Sewa,Kathmandu,Private,2071
3025,Pathshala Prakashan Pvt. Ltd.,Kathmandu,Private,2071
3026,Helping Human Organization Nepal,Kathmandu,Non-Profit Distributing,2071
3027,Doko Industries Pvt.Ltd.,Kathmandu,Private,2071
3028,Bhimeshwor Auto Care Centre,Kathmandu,Private,2071
3029,Aama Shanti Enterprises,Kathmandu,Private,2071
3030,I.I.S.Incorporation,Kathmandu,Private,2071
3031,United Asia Pacific Foundation,Kathmandu,Private,2071
3032,Sakriya Krishi Farm Pvt. Ltd.,Kathmandu,Private,2071
3033,Shiwani Traders International,Kathmandu,Private,2071
3034,Streamlined Education,Kathmandu,Private,2071
3035,Beer And Bull Investment Company,Kathmandu,Private,2071
3036,Sangsang Trade & Suppliers,Kathmandu,Private,2071
3037,Career Overseas Education Consultants,Kathmandu,Private,2071
3038,Indo-Global Foundation,Kathmandu,Private,2071
3039,Pran Trading,Kathmandu,Private,2071
3040,Omex Incorporation,Kathmandu,Private,2071
3041,Ace Supports,Kathmandu,Private,2071
3042,Kathmandu Orientation Company,Kathmandu,Private,2071
3043,Nepal Al. Arabia Care Health Centre,Kathmandu,Private,2071
3044,Janaki Ghar Jagga Karobar,Kathmandu,Private,2071
3045,Mahila Lagani Kosh Nepal,Kathmandu,Private,2071
3046,G.S. Movie Makers,Kathmandu,Private,2071
3047,Nirwana Global Link,Kathmandu,Private,2071
3048,Himalayan Pleasure Trekking Pvt.Ltd,Kathmandu,Private,2071
3049,Gyangunj Pvt. Ltd.,Kathmandu,Private,2071
3050,Balbod Bhusho Zholhekhang Furniture,Kathmandu,Private,2071
3051,Trijan Business House Pvt. Ltd.,Kathmandu,Private,2071
3052,Small Mirror Boutique,Kathmandu,Private,2071
3053,Namaste Creation & Advertising Pvt.Ltd,Kathmandu,Private,2071
3054,Safal Gest House,Kathmandu,Private,2071
3055,Paleswan Business Enclave Pvt. Ltd,Kathmandu,Private,2071
3056,Montessori Kinderworld Kathmandu Pvt. Ltd.,Kathmandu,Private,2071
3057,International Montessori Training Center,Kathmandu,Private,2071
3058,Bhabishya Mine And crusher Udhyog,Kathmandu,Private,2071
3059,Smart Educational Foundation,Kathmandu,Private,2071
3060,Manohara Krishi Bazar Private Limited,Kathmandu,Private,2071
3061,Smart Furniture,Kathmandu,Private,2071
3062,Safar Agro Farm,Kathmandu,Private,2071
3063,Kalpa Creatives,Kathmandu,Private,2071
3064,Soniya Film Production and Media,Kathmandu,Private,2071
3065,Canam Options Abroad,Kathmandu,Private,2071
3066,Worldwide Prosperity Nepal Pvt. Ltd.,Kathmandu,Private,2071
3067,Madarsa Tul Madina Language Training Centre,Kathmandu,Private,2071
3068,Ramesh Vehicle Craft,Kathmandu,Private,2071
3069,Thopda Motor Works,Kathmandu,Private,2071
3070,Open Space Nepal,Kathmandu,Non-Profit Distributing,2071
3071,Uddami Ghar,Kathmandu,Private,2071
3072,Yuwa Uddami School Kathmandu,Kathmandu,Private,2071
3073,Laughingbudda Tea & Coffee Promotion Center,Kathmandu,Private,2071
3074,Hydromet Consult,Kathmandu,Private,2071
3075,Powermax Technology Solution,Kathmandu,Private,2071
3076,Motion Educational Consultancy,Kathmandu,Private,2071
3077,Ohayo Nippon International,Kathmandu,Private,2071
3078,Mahuree Design,Kathmandu,Private,2071
3079,Hyolmo Krishi Company,Kathmandu,Private,2071
3080,Ebuzz nepal,Kathmandu,Private,2071
3081,Quality Management Solution Nepal,Kathmandu,Private,2071
3082,Aryan Food,Kathmandu,Private,2071
3083,Hana International Education Consultancy,Kathmandu,Private,2071
3084,Code Square Technologies,Kathmandu,Private,2071
3085,Research Enclave Private Limited,Kathmandu,Private,2071
3086,Old Freak Street Cafe & Bar,Kathmandu,Private,2071
3087,Sangrila Village Agriculture Farm,Kathmandu,Private,2071
3088,Charming Holidays Nepal,Kathmandu,Private,2071
3089,Ilam Leaf Tea,Kathmandu,Private,2071
3090,Mountain Red Beans,Kathmandu,Private,2071
3091,Reliance Engineers And Consultants,Kathmandu,Private,2071
3092,Rite Shoes Industry,Kathmandu,Private,2071
3093,Turkish Airlines Incorporation,Kathmandu,Foreign,2071
3094,Take Care Rental Service,Kathmandu,Private,2071
3095,Anjan Export  Import,Kathmandu,Private,2071
3096,Fresh Mart,Kathmandu,Private,2071
3097,Amarsiddhi Feed Industries,Kathmandu,Private,2071
3098,Bijay Media,Kathmandu,Private,2071
3099,Himalayan Decorative Products,Kathmandu,Private,2071
3100,Angel Trading & Services Pvt.Ltd.,Kathmandu,Private,2071
3101,Biznepa Inc.,Kathmandu,Private,2071
3102,City Solar Energy,Kathmandu,Private,2071
3103,Shristi English School Kathmandu,Kathmandu,Private,2071
3104,Himalayan Orange Planetarium,Kathmandu,Private,2071
3105,Superstar Restuarent,Kathmandu,Private,2071
3106,Engineering Construction And Procurement,Kathmandu,Private,2071
3107,Aroma Beads,Kathmandu,Private,2071
3108,Gadhimai Developers,Kathmandu,Private,2071
3109,SAN Developers,Kathmandu,Private,2071
3110,U.S.R. Developers,Kathmandu,Private,2071
3111,Sanchar Kranti,Kathmandu,Private,2071
3112,Easy Pay Nepal,Kathmandu,Private,2071
3113,Afflante Vox Pvt.Ltd,Kathmandu,Private,2071
3114,Shuva Buddha Suppliers,Kathmandu,Private,2071
3115,Liberal International Nepal,Kathmandu,Private,2071
3116,NIMST School of Technical Education,Kathmandu,Private,2071
3117,Cross Link Investment,Kathmandu,Private,2071
3118,Aone Movie Makers,Kathmandu,Private,2071
3119,Yak Almunium & Steel,Kathmandu,Private,2071
3120,Grande City Pharmacy,Kathmandu,Private,2071
3121,Apanga Utthan Chetana Sangeet,Kathmandu,Private,2071
3122,Red Snow Solution,Kathmandu,Private,2071
3123,Horizon Service Center,Kathmandu,Private,2071
3124,Civil Engineering For People,Kathmandu,Private,2071
3125,D. & Y. Enterprises,Kathmandu,Private,2071
3126,Nepal Pet Service Center Pvt.Ltd.,Kathmandu,Private,2071
3127,Nepal Tourist Transport,Kathmandu,Private,2071
3128,Awaz Sanchar Pvt. Ltd.,Kathmandu,Private,2071
3129,Emmanuel Galaicha Uddhyog,Kathmandu,Private,2071
3130,Himani Trade and Supppliers,Kathmandu,Private,2071
3131,Shivanyam Hydropower,Kathmandu,Private,2071
3132,Saraswati Offset Printers,Kathmandu,Private,2071
3133,G.E International Internship Pvt.Ltd,Kathmandu,Private,2071
3134,Ornate Engineering Consultancy,Kathmandu,Private,2071
3135,Rojgaar Bridge,Kathmandu,Private,2071
3136,Tschring Thanka Art Gallery,Kathmandu,Private,2071
3137,Bhagwati Surgical,Kathmandu,Private,2071
3138,Excellence Media,Kathmandu,Private,2071
3139,Chabahil Futsal Events,Kathmandu,Private,2071
3140,R. B. N. Consultant,Kathmandu,Private,2071
3141,Airland Travel Agency,Kathmandu,Private,2071
3142,Sundar Dhorapatan Aurganike Krishi Form (Pvt.Ltd),Kathmandu,Private,2071
3143,Himalayan Sustainability Initiative Trek,Kathmandu,Private,2071
3144,Krist Front Maker,Kathmandu,Private,2071
3145,Maruti Nandan Trading,Kathmandu,Private,2071
3146,Web Studio Ninty Nine,Kathmandu,Private,2071
3147,Career Connect Pvt. Ltd.,Kathmandu,Private,2071
3148,Techno Tropes Nepal,Kathmandu,Private,2071
3149,Nepal Bangaladesh International Education Consultancy,Kathmandu,Private,2071
3150,Sajilo Book Binding Service,Kathmandu,Private,2071
3151,Surya Sewa Traders,Kathmandu,Private,2071
3152,N. Kudos,Kathmandu,Private,2071
3153,Hotel Dhaka Express,Kathmandu,Private,2071
3154,Wild Yak Expeditions,Kathmandu,Private,2071
3155,Shakina Entertainment,Kathmandu,Private,2071
3156,Beijing Star Travel & Tours Agency,Kathmandu,Private,2071
3157,True Media Network,Kathmandu,Private,2071
3158,Namaste Nepal Sun Chaadi Gahaana Pasal,Kathmandu,Private,2071
3159,Data Control Nepal,Kathmandu,Private,2071
3160,Camp Adventures Nepal,Kathmandu,Private,2071
3161,Pashchimkali Fresh Meat Shop,Kathmandu,Private,2071
3162,Salaka Krishi Tatha Training Centre,Kathmandu,Private,2071
3163,Daffodil International Education,Kathmandu,Private,2071
3164,Pythagoras Consult Pvt. Ltd.,Kathmandu,Private,2071
3165,B.N. Karma Group,Kathmandu,Private,2071
3166,Le Sherpa Hotel,Kathmandu,Private,2071
3167,Benison  Trading,Kathmandu,Private,2071
3168,Sayapatri International Education & Employment,Kathmandu,Private,2071
3169,Nepal Indhan Trade Concern,Kathmandu,Private,2071
3170,United Consultant and Training Centre,Kathmandu,Private,2071
3171,Best View Travel Services,Kathmandu,Private,2071
3172,Highway Cafe,Kathmandu,Private,2071
3173,Amatya Tar Jali and Steel Fabricator,Kathmandu,Private,2071
3174,West London Immigration Services,Kathmandu,Private,2071
3175,BM Sugam & Associates Consultants,Kathmandu,Private,2071
3176,Evans Software Development,Kathmandu,Private,2071
3177,Bibin Construction,Kathmandu,Private,2071
3178,Bless Construction,Kathmandu,Private,2071
3179,Samrat Movies,Kathmandu,Private,2071
3180,Focus I.T. Solutions,Kathmandu,Private,2071
3181,Amethyst Mediquip,Kathmandu,Private,2071
3182,Jasper Mediquip,Kathmandu,Private,2071
3183,Sushant Constructions,Kathmandu,Private,2071
3184,Fresh  Mart,Kathmandu,Private,2071
3185,Catharsis Entertainment,Kathmandu,Private,2071
3186,Youth Legend,Kathmandu,Private,2071
3187,E.C.N. Consultancy,Kathmandu,Private,2071
3188,Kathmandu Engineering Auto CAD Design Construction,Kathmandu,Private,2071
3189,Pradhan Glass,Kathmandu,Private,2071
3190,National Screen Tech,Kathmandu,Private,2071
3191,Sambridha Nepal Bikas Company,Kathmandu,Public,2071
3192,Emapss Consultancy,Kathmandu,Private,2071
3193,Maple Engineering Consultant,Kathmandu,Private,2071
3194,Green Himalayan Cargo & Courier,Kathmandu,Private,2071
3195,Dahal Meat Shop And Sekuwa Corner,Kathmandu,Private,2071
3196,R.K.Hydro Engineering and Associates,Kathmandu,Private,2071
3197,Smart Kids,Kathmandu,Private,2071
3198,Dhan Kamal International Pvt. Ltd.,Kathmandu,Private,2071
3199,Bhimeshwor Multipurpose & Suppliers,Kathmandu,Private,2071
3200,Secret Garden Guest House & EDS Bar Pvt. Ltd.,Kathmandu,Private,2071
3201,Fujisan International Consultancy,Kathmandu,Private,2071
3202,Kathmandu Valley Supermarket Hotel & Restaurant Pvt.Ltd.,Kathmandu,Private,2071
3203,World Social Contributors Initiative,Kathmandu,Private,2071
3204,International Agriculture Farm House,Kathmandu,Private,2071
3205,Hotel Montys (P.) Ltd.,Kathmandu,Private,2071
3206,Out Fit,Kathmandu,Private,2071
3207,Xerone Technologies,Kathmandu,Private,2071
3208,Chhahari Travel & Tours,Kathmandu,Private,2071
