_id,ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
2874,P.K. Shree Industries,Kathmandu,Private,2068
2875,Namaste Eye Center,Kathmandu,Private,2068
2876,Amega Global Nepal,Kathmandu,Private,2068
2877,D. Two Construction,Kathmandu,Private,2068
2878,Essential Business,Kathmandu,Private,2068
2879,N.L.B. EDUCATIONAL CONSULTANCY,Kaski,Private,2068
2880,Bhadraksha Devi English School,Dang,Private,2068
2881,Thirdpole Investment,Kathmandu,Private,2068
2882,Lama Decor Trading And Repair Centre,Kathmandu,Private,2068
2883,Rangshala Food Court,Kathmandu,Private,2068
2884,Chuplu Foundation,Kathmandu,Non-Profit Distributing,2068
2885,Aimful International,Kathmandu,Private,2068
2886,Sunshine Holiday Travel & Tours,Kaski,Private,2068
2887,Mustang Holidays Travel And Tours,Kaski,Private,2068
2888,The Verb Advertising Networks,Kathmandu,Private,2068
2889,Swastik International Trade and Construction,Kathmandu,Private,2068
2890,Mount Everest Enterprises,Kathmandu,Private,2068
2891,Skill Management and Mobilization Center,Lalitpur,Private,2068
2892,Focus Engineering Consultancy,Lalitpur,Private,2068
2893,Mukti Engineering Consultancy,Lalitpur,Private,2068
2894,Himal IT Brothers,Kathmandu,Private,2068
2895,Reaz & Farah Employment Services,Kathmandu,Private,2068
2896,Royal Foot wear Industries,Kathmandu,Private,2068
2897,S. Vinayak Business Plus Trading,Bhaktapur,Private,2068
2898,Kankrebihar Technical Institute,Surkhet,Private,2068
2899,P.S.K. Impex,Kathmandu,Private,2068
2900,K.R. Publication & Distributors,Kathmandu,Private,2068
2901,Pinky Films Production,Lalitpur,Private,2068
2902,Quest Technologies,Kathmandu,Private,2068
2903,Damber Suppliers,Kathmandu,Private,2068
2904,I.T Geek,Kathmandu,Private,2068
2905,Shikshya Nepal,Kathmandu,Private,2068
2906,D.R.B. International Trading Company,Jhapa,Private,2068
2907,Universal Concept Mental Airthmetic Nepal,Lalitpur,Private,2068
2908,Mandala Business,Lalitpur,Private,2068
2909,Prime Shopping Centre,Kathmandu,Private,2068
2910,Avicenna Medi Nepal,Kathmandu,Private,2068
2911,D.S. Energy,Kathmandu,Private,2068
2912,Urlabari Hospital,Morang,Private,2068
2913,Aayam Solution,Kathmandu,Private,2068
2914,Danphe Business International,Kathmandu,Private,2068
2915,Masangalli Trade Centre,Kathmandu,Private,2068
2916,Advanture Sherpa Treks And Tours,Kathmandu,Private,2068
2917,Rag Krishi Udhyog,Kathmandu,Private,2068
2918,Smart Gents & Ladies Enterprises,Kathmandu,Private,2068
2919,Mansarowar Engineering Consultancy And Bouilders,Kathmandu,Private,2068
2920,Village Kakani Resort,Nuwakot,Private,2068
2921,O.S.N.CABLE NET,Bhaktapur,Private,2068
2922,Maa Construction COmpany,Kathmandu,Private,2068
2923,Hotel Royal Thakali,Kathmandu,Private,2068
2924,Oscar Commodity and Investment,Kathmandu,Private,2068
2925,Kanchan Export Import,Kathmandu,Private,2068
2926,Lamjung Model Hospital,Lamjung,Private,2068
2927,Himalayan Healers of Nepal,Kathmandu,Private,2068
2928,Prabhu F.M.,Kanchanpur,Private,2068
2929,International Language Research And Publication,Kathmandu,Private,2068
2930,S.R. Scrap & Cleaning,Kathmandu,Private,2068
2931,Saptarangi Construction,Sindhuli,Private,2068
2932,Om Nepal Himalayan Trekking,Kathmandu,Private,2068
2933,Om Shiva Shankar Shaikshik Paramarsha Sewa Kendra,Kathmandu,Private,2068
2934,The Car Palace,Lalitpur,Private,2068
2935,Northen Innovative Trading,Kathmandu,Private,2068
2936,Kasthamandap Wine Gallery,Lalitpur,Private,2068
2937,Uptrade,Kathmandu,Private,2068
2938,Shree Sagarmatha Vidhya Sadan Boarding School,Saptari,Private,2068
2939,Om Kareshwar Trading,Kathmandu,Private,2068
2940,R.R.A. Business,Kathmandu,Private,2068
2941,The Green Move Consultancy,Kathmandu,Private,2068
2942,Matribhumi Urja,Kathmandu,Private,2068
2943,Architectural And Civil Engineering Solution,Kathmandu,Private,2068
2944,Pashchim K.L. Guest House,Kathmandu,Private,2068
2945,R.N. Associates,Kathmandu,Private,2068
2946,Jharana International Consultancy,Kathmandu,Private,2068
2947,Super Vision Institute,Kanchanpur,Private,2068
2948,Terrace Solution,Kathmandu,Private,2068
2949,Bharatpur Education Foundation,Chitwan,Private,2068
2950,Bharatpur Technical Institute,Chitwan,Private,2068
2951,Himalayana Exotica Trades,Kathmandu,Private,2068
2952,Bhawani Auto Parts,Kathmandu,Private,2068
2953,Special Khadka Driving Training Center,Kathmandu,Private,2068
2954,Sahayogi Construction Company,Dolakha,Private,2068
2955,Pasang Moktan Driving Training Center,Kathmandu,Private,2068
2956,Worldwide Developers,Kathmandu,Private,2068
2957,Impact Travel & Tours,Kathmandu,Private,2068
2958,Southwestern College,Kathmandu,Private,2068
2959,P.N. Construction and Multipurpose Company,Kathmandu,Private,2068
2960,Kathmandu Fun Valley,Bhaktapur,Private,2068
2961,Technopoets,Banke,Private,2068
2962,Krishna Kanuni Sewa,Kathmandu,Private,2068
2963,"""Sunaulo Vehicle Service"",""85420",District not known,Private,2068
2964,Dibash Online Media,Kathmandu,Private,2068
2965,Sanskar Multimedia Network,Sunsari,Private,2068
2966,Himani Enterprises,Kathmandu,Private,2068
2967,Shivam Techno Consultancy,Lalitpur,Private,2068
2968,Nil Megha Beauty Parlour & Barbershop,Lalitpur,Private,2068
2969,Nanu's Tika Collection,Kathmandu,Private,2068
2970,E.R.S. Nepal,Kathmandu,Private,2068
2971,Mountain Megha Movies,Kathmandu,Private,2068
2972,Friends Nepal Multipurpose,Lalitpur,Private,2068
2973,"Research, Innovation and Development Engineering Consultancy",Kathmandu,Private,2068
2974,Ranjita Khaddha Suppliers,Kathmandu,Private,2068
2975,Sambudda Socio-Legal Consultancy,Kathmandu,Private,2068
2976,Guthi Dot Com,Kathmandu,Private,2068
2977,Himdung Construction,Kathmandu,Private,2068
2978,Roadline Solution Transport,Kathmandu,Private,2068
2979,Nepal Shubhatara Hastakala Prashikshan Kendra,Kathmandu,Private,2068
2980,Him Shikhar Soap Industries,Kathmandu,Private,2068
2981,Mega Shoe Industries,Kathmandu,Private,2068
2982,Rainbow Music Movie,Kathmandu,Private,2068
2983,Go Green Restaurant,Lalitpur,Private,2068
2984,Jalapa Academy,Bhojpur,Private,2068
2985,Chefs Bakery And  Confectionery,Bhaktapur,Private,2068
2986,Lexgiri Solutions & Services,Kathmandu,Private,2068
2987,Karki Manakamana Construction,Nuwakot,Private,2068
2988,Sharma International Business,Kathmandu,Private,2068
2989,Naya Media,Arghakhanchi,Private,2068
2990,Omik Oil,Rukum,Private,2068
2991,Silverline System Integrators,Kathmandu,Private,2068
2992,Seventeen Codes,Lalitpur,Private,2068
2993,Samriddha Education Academy,Kathmandu,Private,2068
2994,The Language Encounter,Kaski,Private,2068
2995,Sungava Stationery and General Order Suppliers,Kathmandu,Private,2068
2996,Ganapati Engineering Service,Lalitpur,Private,2068
2997,chandrauta national polyclinic,District not known,Private,2068
2998,Skies Electrical Concern,Kathmandu,Private,2068
2999,Safal International Multiservices,Kathmandu,Private,2068
3000,Ashabadi Films,Kathmandu,Private,2068
3001,Nijgadh Four Seasons Hotel,Bara,Private,2068
3002,Shree Subal Traders,Kathmandu,Private,2068
3003,School Bright Star Hasuliya,Kailali,Private,2068
3004,Ray Educational Consultancy,Lalitpur,Private,2068
3005,Red Panda English Boarding School,Ilam,Private,2068
3006,Krishna Fancy Stores,Kathmandu,Private,2068
3007,Harvester Educational Consultancy,Kathmandu,Private,2068
3008,Namuna Sakar Supplies,Kathmandu,Private,2068
3009,R.R. Stores,Kathmandu,Private,2068
3010,Radhaswami Travels and Tours,Kathmandu,Private,2068
3011,Media Port,Kathmandu,Private,2068
3012,Lumbini Nikhilam Tour & Travels,Rupandehi,Private,2068
3013,Nepal South Asian Gold Mining Company,Kathmandu,Private,2068
3014,Krishnasar Polyclinic Center,Bardiya,Private,2068
3015,New Bindabasini Suppliers,Kathmandu,Private,2068
3016,Prashansa Automobiles,Kathmandu,Private,2068
3017,Chundevi Suppliers,Kathmandu,Private,2068
3018,Lord Buddha Polyclinic,Kathmandu,Private,2068
3019,Esteban Software Development,Kathmandu,Private,2068
3020,Famous Farming And Trading Company,Kathmandu,Private,2068
3021,Maroon Business,Kathmandu,Private,2068
3022,Zion International Driving Training Care Center,Kathmandu,Private,2068
3023,Tulip Travels & Tours,Kathmandu,Private,2068
3024,Reflection Clarian Media,Kathmandu,Private,2068
3025,Dolakha Kalinchowk Aama Realstate,Kathmandu,Private,2068
3026,Golmeshwori Suppliers,Kathmandu,Private,2068
3027,Sapta Gandaki Music and Films,Kathmandu,Private,2068
3028,Zen International Education,Chitwan,Private,2068
3029,Barkhahitee Motorparts & Workshop,Kathmandu,Private,2068
3030,I.T.Village Technology,Lalitpur,Private,2068
3031,Aaozora Consultancy,Kathmandu,Private,2068
3032,Kutheli Bukhari Small Hydropower,Kathmandu,Public,2068
3033,Mada Mitawan Company,Kathmandu,Private,2068
3034,Climax Trading,Kathmandu,Private,2068
3035,Mega Civil Consult,Kathmandu,Public,2068
3036,Hotel Barah Darshan,Kathmandu,Private,2068
3037,Nile Group,Kathmandu,Private,2068
3038,Prishna Cargo Service,Kathmandu,Private,2068
3039,C.M.S. Advertising Company,Kathmandu,Private,2068
3040,E-Jhola Dot Com,Kathmandu,Private,2068
3041,Lebish Construction,Kaski,Private,2068
3042,"""Amor Inc"",""85479",District not known,Private,2068
3043,Travels Service Nepal,Kathmandu,Private,2068
3044,"""Taal Food Land"",""85482",District not known,Private,2068
3045,Mega Civil Consult,Kathmandu,Private,2068
3046,Dwa Enterprises,Rupandehi,Private,2068
3047,Harness Solution,Kathmandu,Private,2068
3048,Floreena Films,Kathmandu,Private,2068
3049,Humlu Adventure,Kathmandu,Private,2068
3050,Vaishnoshakti Enterprises,Kathmandu,Private,2068
3051,Maruti Investment,Lalitpur,Private,2068
3052,Inori Nepal Education Centre,Lalitpur,Private,2068
3053,Makawanpur Multipurpose Company,Makwanpur,Private,2068
3054,Pearl Holding Co.,Kathmandu,Private,2068
3055,Chatiwan Krishi Bikash,Doti,Private,2068
3056,Mandali Sunrise Multipurpose,Dhading,Private,2068
3057,Roshi Suppliers,Kathmandu,Private,2068
3058,Crown Worldwide Corporate,Kathmandu,Private,2068
3059,Jerma Construction,Makwanpur,Private,2068
3060,Taraka Trade Links,Kathmandu,Private,2068
3061,Rodungs Food Land,Kathmandu,Private,2068
3062,Republic Engineering Solution,Kathmandu,Private,2068
3063,K.K. Interiors,Kathmandu,Private,2068
3064,Sushriya Trading,Chitwan,Private,2068
3065,Ganga Jamuna Nirman Sewa,Kathmandu,Private,2068
3066,Nasika Polyclinic,Kavrepalanchowk,Private,2068
3067,Linkage Real Estate Company,Kathmandu,Private,2068
3068,Urgen Business Promotion,Kathmandu,Private,2068
3069,K.P. Suppliers,Kathmandu,Private,2068
3070,Aaramva Engineering Consulting Services,Kavrepalanchowk,Private,2068
3071,Jaya Matadi Bhojanalaya,Kathmandu,Private,2068
3072,Multi Dimensional Research and Development Consultancy Services,Kathmandu,Private,2068
3073,Nepali Youth Future Management,Kathmandu,Private,2068
3074,Rincheling Thanka Gallery & Art School,Kathmandu,Private,2068
3075,Homeland Cretion,Kathmandu,Private,2068
3076,Mega Electric Cable And Wire  Industries,Banke,Private,2068
3077,Patanjali Ayurved Pvt.Ltd.,Kathmandu,Private,2068
3078,Hans Energy,Kathmandu,Private,2068
3079,Bigyan Polyclinic Center,Gorkha,Private,2068
3080,L.D. Intrenational,Kathmandu,Private,2068
3081,Chundevi Saw Mill,Bhaktapur,Private,2068
3082,Nth Degree V.F.X. Studio,Kathmandu,Private,2068
3083,Canopus Medical System,Kathmandu,Private,2068
3084,Kapilbastu Alpha Travel & Tours,Kapilvastu,Private,2068
3085,Four G. Expectations,Kathmandu,Private,2068
3086,Mountain Service Nepal,Kathmandu,Private,2068
3087,Janabodh Sanchar Griha,Kathmandu,Private,2068
3088,Sun River,Kathmandu,Private,2068
3089,Nepal Energy & Equity Investment Company,Kathmandu,Private,2068
3090,Gothatar Hospital,Kathmandu,Private,2068
3091,Development Intelligence Incorporated,Kathmandu,Private,2068
3092,Environment Solution and Research Initiative-Nepal,Kathmandu,Private,2068
3093,Grunged Cafe Fast Food,Kathmandu,Private,2068
3094,New Model Trekking & Expedition,Kathmandu,Private,2068
3095,Pancharatna Krishi Utpadan Tatha Anusandhan Kendra,Sarlahi,Private,2068
3096,Tiara World,Kathmandu,Private,2068
3097,R.K. P. Cleaning Service,Kathmandu,Private,2068
3098,Chitwan Wildlife Resort,Chitwan,Private,2068
3099,Bytes Nepal,Kathmandu,Private,2068
3100,Shivam Laboratories,Morang,Private,2068
3101,Hotel Swayambhu Plaza,Kathmandu,Private,2068
3102,Fa. & Son's Company,Kathmandu,Private,2068
3103,Mahankal Baba Travels & Tours,Ilam,Private,2068
3104,Shree New Star Gold English Boarding School Rautahat,Rautahat,Private,2068
3105,Corporate Security Service,Parsa,Private,2068
3106,Ark Krishi Farm,Morang,Private,2068
3107,Suryodaya English Boarding School Sarlahi,Sarlahi,Private,2068
3108,Himalayan Landslide Society,Kathmandu,Non-Profit Distributing,2068
3109,View Nine,Kathmandu,Private,2068
3110,S.B.B.R. Academy,Kathmandu,Private,2068
3111,S.R. Tower & Complex,Rupandehi,Private,2068
3112,Nisha Girls Academy,Siraha,Private,2068
3113,Kohinoor Real Estate & Housing,Pyuthan,Private,2068
3114,Carnation English Boarding School,Ilam,Private,2068
3115,Life Line Krishi Utpadan,Kavrepalanchowk,Private,2068
3116,Kailpal Adventure & Trekking Company,Lalitpur,Private,2068
3117,Namaste Service,Kathmandu,Private,2068
3118,Sagar Printing Solution,Kathmandu,Private,2068
3119,Care & Cure Pharmaceuticals,Kathmandu,Private,2068
3120,Dhana Laxmi Travel & Tours,Mahottari,Private,2068
3121,Resunga Suppliers,Kathmandu,Private,2068
3122,Classy Shoe Mart,Kathmandu,Private,2068
3123,Paribartan,Mahottari,Non-Profit Distributing,2068
3124,Conscious Architects,Bhaktapur,Private,2068
3125,Rajkala Investment,Kathmandu,Private,2068
3126,Panorama International Academy Khotang,Khotang,Private,2068
3127,Himalayan Office System,Kathmandu,Private,2068
3128,World Wide Web Service,Kathmandu,Private,2068
3129,Haramain Overseas,Kathmandu,Private,2068
3130,Victoria Broad Casting,Lalitpur,Private,2068
3131,Jaya Maa Laxmi Builders,Nawalparasi,Private,2068
3132,Himdeep Traders,Kathmandu,Private,2068
3133,Air-Wave Multimedia,Kathmandu,Private,2068
3134,Yes Dream Multipurpose Nepal,Kathmandu,Private,2068
3135,Sahil Travels & Tours,Kathmandu,Private,2068
3136,Damak Trade Link,Jhapa,Private,2068
3137,Nicole Events,Lalitpur,Private,2068
3138,Atithi Construction & Consultant,Kathmandu,Private,2068
3139,Reinforce Engineering Service,Kathmandu,Private,2068
3140,Chitrawan Beverage,Chitwan,Private,2068
3141,Net G.,Kathmandu,Private,2068
3142,Sky Of the World Manpower,Kathmandu,Private,2068
3143,Tal Barahi Handicraft,Kathmandu,Private,2068
3144,Gulf Star Overseas,Kathmandu,Private,2068
3145,Gyan Educational Traning Institue Company,Kavrepalanchowk,Private,2068
3146,Bhanja Traders,Bhaktapur,Private,2068
3147,Perfect Legal Services,Lalitpur,Private,2068
3148,Chomolungma Transport,Kathmandu,Private,2068
3149,Mandala Decor,Kathmandu,Private,2068
3150,Deudhunga Public Investment,Sindhupalchowk,Private,2068
3151,The Rise Construction & Consultant,Kathmandu,Private,2068
3152,Shahi Construction And Consultanct,Kathmandu,Private,2068
3153,A.K.S. Institute Of Management Excellence,Kathmandu,Private,2068
3154,Singhwati Polyclinic & Diagnostic Centre,Udayapur,Private,2068
3155,Bhagawati Rice Mill And Krishi Firm,Kathmandu,Private,2068
3156,Silitech Solution & Services,Kathmandu,Private,2068
3157,Devi Pathivara Agro,Jhapa,Private,2068
3158,Jerry International,Lalitpur,Private,2068
3159,Vast Multipurpose,Lalitpur,Private,2068
3160,Karya Binayak Exim,Lalitpur,Private,2068
3161,Ok Media Adverting Agency,Lalitpur,Private,2068
3162,Jalapadevi Crushes and Drilling Udhyog,Nuwakot,Private,2068
3163,Daunnedevi Food Products,Nawalparasi,Private,2068
3164,Sagarmatha Sunchandi Dukan,Kaski,Private,2068
3165,Samuhik Sunchandi Gahana Udhyog,Kaski,Private,2068
3166,Gosaikunda Korean Language Center,Kathmandu,Private,2068
3167,Ambrosia Academy,Kanchanpur,Private,2068
3168,Marsyangdi Publication & Media Center,Kathmandu,Private,2068
3169,Torquaise Handicraft,Kathmandu,Private,2068
3170,Prerana Herbal Company,Chitwan,Private,2068
3171,Global East West Human Resource,Kathmandu,Private,2068
3172,Tamor Multipurpose,Kathmandu,Private,2068
3173,Maa Janaki Media,Dhanusha,Private,2068
3174,Mid Western Technical Vocational Training & Research Institute,Dang,Private,2068
3175,Kripa Advertising,Lalitpur,Private,2068
3176,Century Energy,Kathmandu,Private,2068
3177,R.S. Engineering,Kathmandu,Private,2068
3178,Ban Thai Restaurant,Kathmandu,Private,2068
3179,Hotel Holly Temple Tree,Kathmandu,Private,2068
3180,Solukhumbu Unique Institute,Kathmandu,Private,2068
3181,Bhageshor Engineering Consultancy & Construction Company,Doti,Private,2068
3182,Mirmire Travels and Tours,Kathmandu,Private,2068
3183,CELLCOM,Kathmandu,Private,2068
3184,Shanesh Media Rajbiraj,Saptari,Private,2068
3185,K.R.S. Money Transfer,Kathmandu,Private,2068
3186,Qualco International,Kathmandu,Private,2068
3187,Dibya Jyoti Associates,Kathmandu,Private,2068
3188,Rehana Abroad Study and Recruitment,Kathmandu,Private,2068
3189,Sunrise English Boarding School Phulpingdada,Sindhupalchowk,Private,2068
3190,Sunakhari English Boarding School Sindhupalchowk,Sindhupalchowk,Private,2068
3191,Dupche International,Kathmandu,Private,2068
3192,Dipak Nirman Sewa,Baglung,Private,2068
3193,Easy View Hotel & Restaurant,Kaski,Private,2068
3194,Infalcon Services,Kathmandu,Private,2068
3195,A.R.B. Nepal,Kathmandu,Private,2068
3196,Glacier Academy,Kathmandu,Private,2068
3197,Shree Ek Saya Aath Kankalni Bhagawati Mata Films,Morang,Private,2068
3198,Global Healthy Foods,Kathmandu,Private,2068
3199,Today International,Kathmandu,Private,2068
3200,Virtual Softcast,Kathmandu,Private,2068
3201,Lama Solar Udhyog,Kathmandu,Private,2068
3202,Swift Trading,Lalitpur,Private,2068
3203,Apex Adventure,Kathmandu,Private,2068
3204,Shkksha Ghar,Kathmandu,Private,2068
3205,Prabidhik Pathshala,Dolakha,Private,2068
3206,Designers at Work,Morang,Private,2068
3207,World Immigration Consultancy,Kathmandu,Private,2068
3208,Siddhi Polyclinic and Diagnostic Center,Kathmandu,Private,2068
3209,B.S.W. Vet,Chitwan,Private,2068
3210,Sanjivan,Kathmandu,Non-Profit Distributing,2068
3211,Galexy Business,Kathmandu,Private,2068
3212,More Mileage Advertising,Kathmandu,Private,2068
3213,Meng Xiang Language,Kathmandu,Private,2068
3214,Traverse Himalaya Treks,Kathmandu,Private,2068
3215,Palpasa Manufacturing & Trading,Lalitpur,Private,2068
3216,Law Man Inc.,Kathmandu,Private,2068
3217,Kathamndu View Resort,Kathmandu,Private,2068
3218,Bir Power Company,Kathmandu,Private,2068
3219,Dhanusha Hotel,Kathmandu,Private,2068
3220,Maneuver Education Centre,Kathmandu,Private,2068
3221,A.B.C. Sekuwa Corner Restaurant,Lalitpur,Private,2068
3222,Bakratunda Recondition,Lalitpur,Private,2068
3223,Genuine Human Resources,Kathmandu,Private,2068
3224,A Spades Events,Kathmandu,Private,2068
3225,B.T. Films,Kathmandu,Private,2068
3226,Khaptad Vision Cable Network,Achham,Private,2068
3227,Kavre Bhagawati Suppliers,Kathmandu,Private,2068
3228,Sub Way Computer Solution,Kathmandu,Private,2068
3229,Delights,Kathmandu,Private,2068
3230,Core Supply and Soultion,Kathmandu,Private,2068
3231,Overland Adventure Treks,Kathmandu,Private,2068
3232,A.F.A. Travels,Kathmandu,Private,2068
3233,N.I.P. Investment Company,Makwanpur,Private,2068
3234,Glorious Foundation,Kathmandu,Private,2068
3235,B.C. Montessori Caps,Kathmandu,Private,2068
3236,Epic Rides Nepal,Lalitpur,Private,2068
3237,J.A.K. Goods Suppliers,Kathmandu,Private,2068
3238,Rajapani Suppliers,Kathmandu,Private,2068
3239,Abhishek Real Estate & Housing,Kathmandu,Private,2068
3240,Lucid Media,Kathmandu,Private,2068
3241,Okhaldhunga Tridev Suppliers,Kathmandu,Private,2068
3242,Diktel Kalika Pau Suppliers,Kathmandu,Private,2068
3243,Khadka Brothers Enterprises,Kathmandu,Private,2068
3244,Nigrani Media House,Morang,Private,2068
3245,D' Village Restaurant & Party Home,Kaski,Private,2068
3246,Baba Transport Service,Kathmandu,Private,2068
3247,Maroon Housing & Developers,Kathmandu,Private,2068
3248,Dental Works,Kathmandu,Private,2068
3249,Rosh Nepal,Kathmandu,Private,2068
3250,Mountain Ecology Treks,Kathmandu,Private,2068
3251,Samjhana De Export,Lalitpur,Private,2068
3252,Mountain Freight International,Kathmandu,Private,2068
3253,G.K. Health Care Marketing And Repackaging,Rupandehi,Private,2068
3254,Jasper I.T.,Kathmandu,Private,2068
3255,Innovate IT Support,Kathmandu,Private,2068
3256,Bharipurna Technical Training Institute,Kathmandu,Private,2068
3257,Right Entertainment,Kathmandu,Private,2068
3258,Euro Toonz Nepal,Kathmandu,Private,2068
3259,Gothatar Cable T.V.,Kathmandu,Private,2068
3260,Shatkon Media,Kathmandu,Private,2068
3261,Prithvi Mining & Transport,Dang,Private,2068
3262,New Dakshinkali Village Resort,Kathmandu,Private,2068
3263,Asadhya Birami Upachar Tatha Paramarsha Sewa Kendra,Kathmandu,Private,2068
3264,Laliguras Cafe & Restaurant,Kathmandu,Private,2068
3265,Executive Adventure Treks,Kaski,Private,2068
3266,Cross Country Business Solutions,Kathmandu,Private,2068
3267,Pro-Tech Trading,Kathmandu,Private,2068
3268,Mahagauri Trade Wings,Kathmandu,Private,2068
3269,Golden Gate Institute,Rupandehi,Private,2068
3270,Banasthali Boarding School Ektappa,Ilam,Private,2068
3271,Nepal School of Elephant Driving And Management Center,Chitwan,Private,2068
3272,Shreeya Consultancy,Kathmandu,Private,2068
3273,Sap Consultancy,Kathmandu,Private,2068
3274,K. & S. Consultancy,Kathmandu,Private,2068
3275,Alfred Software Development,Kathmandu,Private,2068
3276,Aqui-Vision Multipurpose Company,Kathmandu,Private,2068
3277,Pulse Fashion Solution,Morang,Private,2068
3278,Pushpa Colony,Rupandehi,Private,2068
3279,F. One Block,Kathmandu,Private,2068
3280,Shaili Engineering Consult,Morang,Private,2068
3281,Choyu Travel & Tours,Kathmandu,Private,2068
3282,Adarsha Educational Foundation Rautahat,Rautahat,Private,2068
3283,Capital Grill,Kathmandu,Private,2068
3284,Jural Legal Consultancy,Kathmandu,Private,2068
3285,Kunal Travel & Tours,Dhanusha,Private,2068
3286,Ideal International Academy Parsa,Parsa,Private,2068
3287,Ganapati Ki Electronic,Kathmandu,Private,2068
3288,Global Touch International Education Foundation Pvt Ltd.,Jhapa,Private,2068
3289,R.P. Garden Restaurant & Sekuwa Corner,Kathmandu,Private,2068
3290,Sky International Pharmaceuticals,Bhaktapur,Private,2068
3291,Great Alliance Business Link,Kathmandu,Private,2068
3292,Genesis Trade & Export,Kathmandu,Private,2068
3293,Future Force Academy,Dhanusha,Private,2068
3294,Aashako Ful Services,Kathmandu,Private,2068
3295,Scarlet Montessori Academy,Tanahun,Private,2068
3296,Lucent Pictures,Kathmandu,Private,2068
3297,Zee Foodex Nepal,Kathmandu,Private,2068
3298,Shubha Shree Business Link,Kathmandu,Private,2068
3299,Star Suppliers,Kathmandu,Private,2068
3300,Website Hosting Kingdom,Lalitpur,Private,2068
3301,Amit Water Meter Industries Nepal,Kathmandu,Private,2068
3302,Siddhi Binayak Construction,Kailali,Private,2068
3303,Picasso Consultant,Lalitpur,Private,2068
3304,Zentrum Consulting,Kathmandu,Private,2068
3305,Hemja Polyclinic,Kaski,Private,2068
3306,Rojina Consultancy,Chitwan,Private,2068
3307,Inertia Software,Kathmandu,Private,2068
3308,Kalinchok Institute of Modern Technical Education,Kathmandu,Private,2068
3309,Green & Green,Kathmandu,Private,2068
3310,Nutrition Education Environmental And Engineering Development Society Nepal,Kathmandu,Non-Profit Distributing,2068
3311,Novelty Education,Kathmandu,Private,2068
3312,Savcon Engineering Services & Consultancy,Chitwan,Private,2068
3313,Matrix College Of Information Technology,Kathmandu,Private,2068
3314,Miss Art Garments,Kathmandu,Private,2068
3315,Antique Engineering & Construction Company,Kathmandu,Private,2068
3316,Tamor Sub Remit,Kathmandu,Private,2068
3317,Birgunj Model College,Parsa,Private,2068
3318,Worth Exalt Nepal,Kathmandu,Private,2068
3319,Ace Institute,Kathmandu,Private,2068
3320,Trade Tower Business Centre,Kathmandu,Private,2068
3321,Aroma Essence Multipurpose Company,Chitwan,Private,2068
3322,Nurakan Business Process Outsourcing,Kathmandu,Private,2068
3323,Rimjhim Prakashan,Lalitpur,Private,2068
3324,Anukul Poly Clinic,Saptari,Private,2068
3325,Supreme Art Shop Nepal,Kathmandu,Private,2068
3326,B.Mohpal & Associates,Kathmandu,Private,2068
3327,Advance Security Group,Kathmandu,Private,2068
3328,Niva Travels,Kathmandu,Private,2068
3329,Shubhayatra Publication,Syangja,Private,2068
3330,Alone Nepal Tours & Travels,Kaski,Private,2068
3331,Sea-Bridge Training & Skill Development Service,Kathmandu,Private,2068
3332,Hyul Construction,Kathmandu,Private,2068
3333,Royal Active Travels & Tours,Kathmandu,Private,2068
3334,Discovery Travel Group,Kathmandu,Private,2068
3335,Apex Trading & Promotion,Bhaktapur,Private,2068
3336,Shubhalabha Security Services,Banke,Private,2068
3337,Garjan Media,Dang,Private,2068
3338,Mart Auto Mobile,Kathmandu,Private,2068
3339,Eurike Swastika Enterprises,Kathmandu,Private,2068
3340,M. & K. Fashion,Kathmandu,Private,2068
3341,Innovative Machineries,Lalitpur,Private,2068
3342,D.G. Group International,Lalitpur,Private,2068
3343,R.N. Technologies,Kathmandu,Private,2068
3344,Share and Care Nepal,Lalitpur,Non-Profit Distributing,2068
3345,North Sky Publication,Kathmandu,Private,2068
3346,Allinas Meat Product,Kathmandu,Private,2068
3347,Hotel Sunkoshi Riverside,Sindhupalchowk,Private,2068
3348,Goraksha Gai Palan Tatha Krishi Farm,Sunsari,Private,2068
3349,Sadhana Travel & Tourism,Sunsari,Private,2068
3350,United  Water and Beverage,Lalitpur,Private,2068
3351,Ekata Export Import Business,Kathmandu,Private,2068
3352,Phulbari Danfudev Minerals & Herbal,Jajarkot,Private,2068
3353,Siddhababa Agriculture & Enterprises,Kathmandu,Private,2068
3354,V-Source Edcuation Academy,Kathmandu,Private,2068
3355,Environmental Services Nepal,Lalitpur,Private,2068
3356,Ugratara Technology Solution,Kailali,Private,2068
3357,Dearwalk Foods,Kathmandu,Private,2068
3358,K.C. Krishi Farm,Kathmandu,Private,2068
3359,Janaki Teletalk,Dhanusha,Private,2068
3360,Royal Party Venue & Cafe,Kathmandu,Private,2068
3361,Namaste Gardening Consultancy,Kathmandu,Private,2068
3362,Teach Agro Nepal,Kavrepalanchowk,Private,2068
3363,Hotel Jalasha,Kailali,Private,2068
3364,P.N.P. Solutions and Trading Concern,Kathmandu,Private,2068
3365,Connect Nepal I.T. Solution,Kathmandu,Private,2068
3366,Luneeva Inn,Kavrepalanchowk,Private,2068
3367,Kanhu Cable Network,Kaski,Private,2068
3368,Well Nepal Academy,Kathmandu,Private,2068
3369,Avinab Kalamanjari,Kathmandu,Private,2068
